Species,locationID,city,season,count,Site,utmEast,utmNorth,utmZone,long,lat
Rabbit,3467,tawa,OC20,51,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Rabbit,3468,tawa,JU21,4,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Rabbit,3471,tawa,JA21,41,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Rabbit,3471,tawa,OC20,4,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Rabbit,3472,tawa,AP21,94,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,3472,tawa,JA21,95,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,3472,tawa,JU21,13,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,4333,tawa,JA21,4,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Raccoon,2305,tawa,AP21,21,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Raccoon,2305,tawa,JA21,28,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Raccoon,2305,tawa,JU21,30,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Raccoon,2309,tawa,JA21,4,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Raccoon,2309,tawa,JU21,2,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Raccoon,2309,tawa,OC20,5,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Raccoon,2310,tawa,JU21,38,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Raccoon,2310,tawa,OC20,73,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Raccoon,2311,tawa,JA21,24,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Raccoon,2311,tawa,JU21,13,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Raccoon,2311,tawa,OC20,6,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Raccoon,2316,tawa,AP21,7,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Raccoon,2316,tawa,JA21,9,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Raccoon,2316,tawa,OC20,9,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Raccoon,2320,tawa,JA21,28,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Raccoon,2320,tawa,JU21,13,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Raccoon,2320,tawa,OC20,21,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Raccoon,2321,tawa,AP21,61,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Raccoon,2321,tawa,JA21,43,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Raccoon,2321,tawa,JU21,19,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Raccoon,2321,tawa,OC20,23,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Raccoon,2331,tawa,AP21,1,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Raccoon,2331,tawa,OC20,1,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Raccoon,2334,tawa,AP21,46,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Raccoon,2334,tawa,JA21,86,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Raccoon,2334,tawa,JU21,15,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Raccoon,2334,tawa,OC20,47,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Raccoon,2336,tawa,AP21,24,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Raccoon,2336,tawa,JA21,35,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Raccoon,2336,tawa,JU21,2,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Raccoon,2336,tawa,OC20,9,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Raccoon,2338,tawa,AP21,1,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Raccoon,2338,tawa,JA21,2,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Raccoon,2341,tawa,AP21,9,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Raccoon,2341,tawa,JA21,13,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Raccoon,2341,tawa,OC20,5,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Raccoon,2342,tawa,AP21,6,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Raccoon,2342,tawa,JA21,18,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Raccoon,2342,tawa,JU21,7,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Raccoon,2342,tawa,OC20,3,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Raccoon,2346,tawa,AP21,22,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Raccoon,2346,tawa,JA21,11,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Raccoon,2346,tawa,JU21,1,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Raccoon,2346,tawa,OC20,2,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Raccoon,2347,tawa,JA21,5,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Raccoon,2347,tawa,JU21,34,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Raccoon,2347,tawa,OC20,2,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Raccoon,2349,tawa,AP21,16,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Raccoon,2349,tawa,JA21,13,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Raccoon,2354,tawa,JA21,11,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Raccoon,2354,tawa,JU21,16,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Raccoon,2354,tawa,OC20,25,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Raccoon,2362,tawa,AP21,8,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Raccoon,2362,tawa,JA21,54,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Raccoon,2362,tawa,OC20,22,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Raccoon,2364,tawa,AP21,9,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Raccoon,3379,oaca,AP21,13,HT,577039.375,4181267.5,10,-122.12520031814923,37.775504171738376
Raccoon,3383,oaca,AP21,12,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Raccoon,3383,oaca,JA21,187,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Raccoon,3383,oaca,JU21,31,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Raccoon,3383,oaca,OC20,37,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Raccoon,3384,oaca,AP21,3,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Raccoon,3384,oaca,JU21,4,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Raccoon,3386,oaca,AP21,2,H18,577284,4177590,10,-122.12281431345347,37.7423411134739
Raccoon,3387,oaca,JA21,2,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Raccoon,3387,oaca,OC20,2,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Raccoon,3389,oaca,AP21,1,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Raccoon,3389,oaca,JA21,18,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Raccoon,3389,oaca,OC20,4,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Raccoon,3390,oaca,AP21,1,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Raccoon,3390,oaca,JU21,7,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Raccoon,3391,oaca,AP21,10,MA,570794.25,4175410.25,10,-122.19667933091583,37.72322142384811
Raccoon,3391,oaca,OC20,3,MA,570794.25,4175410.25,10,-122.19667933091583,37.72322142384811
Raccoon,3393,oaca,AP21,34,PER,570553.75,4174456.25,10,-122.19950062871011,37.714642110545945
Raccoon,3393,oaca,JU21,11,PER,570553.75,4174456.25,10,-122.19950062871011,37.714642110545945
Raccoon,3464,tawa,AP21,2,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Raccoon,3464,tawa,JA21,24,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Raccoon,3464,tawa,JU21,3,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Raccoon,3464,tawa,OC20,1,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Raccoon,3467,tawa,AP21,9,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Raccoon,3467,tawa,JA21,4,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Raccoon,3467,tawa,JU21,19,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Raccoon,3467,tawa,OC20,3,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Raccoon,3468,tawa,JA21,1,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Raccoon,3469,tawa,JA21,3,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Raccoon,3471,tawa,AP21,17,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Raccoon,3472,tawa,AP21,1,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Raccoon,3472,tawa,JA21,2,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Raccoon,3474,tawa,AP21,8,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Raccoon,3474,tawa,JU21,7,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Raccoon,4333,tawa,AP21,12,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Raccoon,4333,tawa,OC20,8,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Red fox,3391,oaca,AP21,1,MA,570794.25,4175410.25,10,-122.19667933091583,37.72322142384811
Stoat,3468,tawa,JU21,1,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Striped Skunk,2311,tawa,JU21,3,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Striped Skunk,2334,tawa,AP21,17,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Striped Skunk,2334,tawa,JA21,4,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Striped Skunk,2334,tawa,JU21,83,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Striped Skunk,2334,tawa,OC20,16,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Striped Skunk,2336,tawa,AP21,2,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Striped Skunk,2341,tawa,OC20,1,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Striped Skunk,2347,tawa,JU21,3,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Striped Skunk,2347,tawa,OC20,1,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Striped Skunk,2354,tawa,JA21,6,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Striped Skunk,3377,oaca,JA21,1,BT,579523.4375,4177573.25,10,-122.09740103019818,37.74199827050061
Striped Skunk,3378,oaca,JA21,1,GT,577615.25,4179526.25,10,-122.11884806430689,37.75976297425415
Striped Skunk,3380,oaca,JA21,1,MT,575692,4183114.25,10,-122.1403056978608,37.7922600644958
Striped Skunk,3384,oaca,JA21,3,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Striped Skunk,3387,oaca,JU21,1,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Striped Skunk,3390,oaca,JU21,1,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Striped Skunk,3391,oaca,AP21,1,MA,570794.25,4175410.25,10,-122.19667933091583,37.72322142384811
Striped Skunk,3393,oaca,AP21,7,PER,570553.75,4174456.25,10,-122.19950062871011,37.714642110545945
Striped Skunk,3393,oaca,JU21,1,PER,570553.75,4174456.25,10,-122.19950062871011,37.714642110545945
Virginia opossum,2305,tawa,AP21,2,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Virginia opossum,2305,tawa,JA21,4,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Virginia opossum,2305,tawa,JU21,18,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Virginia opossum,2310,tawa,JU21,6,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Virginia opossum,2311,tawa,JA21,2,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Virginia opossum,2311,tawa,JU21,6,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Virginia opossum,2311,tawa,OC20,12,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Virginia opossum,2320,tawa,JA21,3,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Virginia opossum,2321,tawa,AP21,14,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Virginia opossum,2321,tawa,JA21,3,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Virginia opossum,2321,tawa,JU21,46,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Virginia opossum,2321,tawa,OC20,13,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Virginia opossum,2331,tawa,JA21,9,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Virginia opossum,2331,tawa,JU21,4,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Virginia opossum,2334,tawa,AP21,1,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Virginia opossum,2334,tawa,OC20,4,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Virginia opossum,2336,tawa,AP21,2,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Virginia opossum,2338,tawa,AP21,9,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Virginia opossum,2338,tawa,JA21,5,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Virginia opossum,2341,tawa,JA21,3,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Virginia opossum,2342,tawa,AP21,3,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Virginia opossum,2342,tawa,JU21,12,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Virginia opossum,2342,tawa,OC20,6,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Virginia opossum,2349,tawa,AP21,1,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Virginia opossum,2349,tawa,JA21,7,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Virginia opossum,2362,tawa,AP21,30,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Virginia opossum,2362,tawa,JA21,14,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Virginia opossum,2362,tawa,JU21,5,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Virginia opossum,2364,tawa,JU21,5,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Virginia opossum,2364,tawa,OC20,1,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Virginia opossum,3383,oaca,AP21,1,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Virginia opossum,3383,oaca,JA21,2,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Virginia opossum,3384,oaca,JA21,1,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Virginia opossum,3390,oaca,AP21,46,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Virginia opossum,3390,oaca,JU21,19,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Virginia opossum,3391,oaca,AP21,3,MA,570794.25,4175410.25,10,-122.19667933091583,37.72322142384811
Virginia opossum,3393,oaca,AP21,161,PER,570553.75,4174456.25,10,-122.19950062871011,37.714642110545945
Virginia opossum,3393,oaca,JU21,58,PER,570553.75,4174456.25,10,-122.19950062871011,37.714642110545945
Virginia opossum,3464,tawa,JA21,5,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Virginia opossum,3464,tawa,OC20,3,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Virginia opossum,3467,tawa,JA21,1,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Virginia opossum,3467,tawa,OC20,1,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Virginia opossum,3469,tawa,JU21,2,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Virginia opossum,3471,tawa,OC20,1,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Virginia opossum,3472,tawa,JA21,1,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Virginia opossum,3474,tawa,AP21,30,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Virginia opossum,3474,tawa,JU21,11,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Weasel (cannot ID),2316,tawa,JA21,1,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Weasel (cannot ID),2334,tawa,AP21,2,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Western Chipmunks,2309,tawa,JU21,2,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Western Chipmunks,2316,tawa,AP21,6,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Western Chipmunks,2342,tawa,AP21,3,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Western Chipmunks,2342,tawa,JU21,68,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Western Chipmunks,2354,tawa,AP21,1,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Western Chipmunks,3468,tawa,AP21,1,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Western Chipmunks,3468,tawa,JU21,15,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Western gray squirrel,3382,oaca,OC20,1,EN,569795.9375,4176208,10,-122.20792986879542,37.73048775392695
Western gray squirrel,3383,oaca,OC20,1,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Western gray squirrel,3387,oaca,AP21,1,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Western gray squirrel,3387,oaca,JA21,1,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Western gray squirrel,3387,oaca,OC20,17,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Western gray squirrel,3389,oaca,OC20,3,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Deer,3376,oaca,OC20,2,HBT,578585.875,4176056.25,10,-122.1082052795166,37.72840774799266
Deer,3377,oaca,AP21,5,BT,579523.4375,4177573.25,10,-122.09740103019818,37.74199827050061
Deer,3377,oaca,JA21,3,BT,579523.4375,4177573.25,10,-122.09740103019818,37.74199827050061
Deer,3378,oaca,AP21,1,GT,577615.25,4179526.25,10,-122.11884806430689,37.75976297425415
Deer,3378,oaca,JU21,1,GT,577615.25,4179526.25,10,-122.11884806430689,37.75976297425415
Deer,3379,oaca,AP21,1,HT,577039.375,4181267.5,10,-122.12520031814923,37.775504171738376
Deer,3379,oaca,JU21,2,HT,577039.375,4181267.5,10,-122.12520031814923,37.775504171738376
Deer,3380,oaca,AP21,1,MT,575692,4183114.25,10,-122.1403056978608,37.7922600644958
Deer,3380,oaca,JA21,3,MT,575692,4183114.25,10,-122.1403056978608,37.7922600644958
Deer,3380,oaca,OC20,24,MT,575692,4183114.25,10,-122.1403056978608,37.7922600644958
Deer,3384,oaca,JA21,15,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Deer,3386,oaca,AP21,54,H18,577284,4177590,10,-122.12281431345347,37.7423411134739
Deer,3386,oaca,JA21,45,H18,577284,4177590,10,-122.12281431345347,37.7423411134739
Deer,3386,oaca,JU21,19,H18,577284,4177590,10,-122.12281431345347,37.7423411134739
Deer,3386,oaca,OC20,19,H18,577284,4177590,10,-122.12281431345347,37.7423411134739
Deer,3387,oaca,AP21,11,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Deer,3389,oaca,AP21,20,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Deer,3389,oaca,JA21,1,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Deer,3389,oaca,JU21,38,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Deer,3389,oaca,OC20,22,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Black bear,2252,paca,AP21,1,H01-CCH1,389887,3781720,11,-118.19473427204494,34.17062801301575
Black bear,3806,paca,JA21,1,H01-OXY1,388478,3776890,11,-118.20939813219789,34.126927657671985
Bobcat,2315,paca,AP21,1,H01-HFR1,382075,3787650,11,-118.28028507983585,34.22324078580839
Bobcat,2315,paca,JU21,4,H01-HFR1,382075,3787650,11,-118.28028507983585,34.22324078580839
Bobcat,2315,paca,OC20,3,H01-HFR1,382075,3787650,11,-118.28028507983585,34.22324078580839
Bobcat,3025,paca,JA21,1,H01-WWD1,384098,3786890,11,-118.2582246305454,34.21661561280118
Bobcat,3025,paca,OC20,2,H01-WWD1,384098,3786890,11,-118.2582246305454,34.21661561280118
Bobcat,3026,paca,AP21,1,H01-TMC1,391122,3782270,11,-118.18140606023435,34.17571692711669
Bobcat,3026,paca,JA21,6,H01-TMC1,391122,3782270,11,-118.18140606023435,34.17571692711669
Bobcat,3026,paca,JU21,1,H01-TMC1,391122,3782270,11,-118.18140606023435,34.17571692711669
Bobcat,3026,paca,OC20,2,H01-TMC1,391122,3782270,11,-118.18140606023435,34.17571692711669
Bobcat,3404,paca,JA21,4,H01-WAV1,379266,3789880,11,-118.31108646234127,34.24302479928483
Bobcat,3405,paca,OC20,4,H01-HNP1,391801,3784210,11,-118.17428217013232,34.19328012284418
Bobcat,3442,paca,AP21,11,H01-BEA2,385867,3783740,11,-118.23860893352783,34.18840910560693
Bobcat,3442,paca,JU21,3,H01-BEA2,385867,3783740,11,-118.23860893352783,34.18840910560693
Bobcat,3442,paca,OC20,2,H01-BEA2,385867,3783740,11,-118.23860893352783,34.18840910560693
Bobcat,3448,lbca,JU21,2,PWETZ01,427476,3739520,11,-117.78343380585201,33.793357122951015
Bobcat,3449,lbca,AP21,7,PWETZ02,428072,3738980,11,-117.77695209834594,33.788527901882254
Bobcat,3449,lbca,JU21,4,PWETZ02,428072,3738980,11,-117.77695209834594,33.788527901882254
Bobcat,3454,lbca,AP21,4,IRC02,432833,3736665,11,-117.72535244207181,33.76796313242066
Bobcat,3454,lbca,JU21,2,IRC02,432833,3736665,11,-117.72535244207181,33.76796313242066
Bobcat,3455,lbca,AP21,2,IRC03,434888,3735863,11,-117.70310242313036,33.76085865201455
Bobcat,3456,lbca,JU21,1,IRC04,436741,3734905,11,-117.68302581073523,33.75233115011393
Bobcat,3460,lbca,OC20,6,IRC07,440010,3731237,11,-117.64748293726181,33.719440685685356
Brush Rabbit,3418,lbca,JU21,2,ED05,413984,3741180,11,-117.92932622641054,33.807315562752066
